,FileName,Label,ClassName
1097,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000410.png,1,dandelion
1098,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000411.png,1,dandelion
1099,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000413.png,1,dandelion
1100,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000414.png,1,dandelion
1101,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000415.png,1,dandelion
1102,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000416.png,1,dandelion
1103,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000417.png,1,dandelion
1104,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000418.png,1,dandelion
1105,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000419.png,1,dandelion
1106,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000420.png,1,dandelion
1107,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000421.png,1,dandelion
1108,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000422.png,1,dandelion
1109,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000423.png,1,dandelion
1110,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000424.png,1,dandelion
1111,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000425.png,1,dandelion
1112,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000426.png,1,dandelion
1113,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000427.png,1,dandelion
1114,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000428.png,1,dandelion
1115,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000429.png,1,dandelion
1116,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000430.png,1,dandelion
1117,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000431.png,1,dandelion
1118,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000432.png,1,dandelion
1119,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000433.png,1,dandelion
1120,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000434.png,1,dandelion
1121,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000435.png,1,dandelion
1122,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000436.png,1,dandelion
1123,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000437.png,1,dandelion
1124,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000438.png,1,dandelion
1125,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000439.png,1,dandelion
1126,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000440.png,1,dandelion
1127,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000441.png,1,dandelion
1128,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000442.png,1,dandelion
1129,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000443.png,1,dandelion
1130,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000444.png,1,dandelion
1131,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000445.png,1,dandelion
1132,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000446.png,1,dandelion
1133,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000447.png,1,dandelion
1134,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000448.png,1,dandelion
1135,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000449.png,1,dandelion
1136,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000450.png,1,dandelion
1137,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000451.png,1,dandelion
1138,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000452.png,1,dandelion
1139,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000453.png,1,dandelion
1140,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000455.png,1,dandelion
1141,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000456.png,1,dandelion
1142,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000457.png,1,dandelion
1143,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000458.png,1,dandelion
1144,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000459.png,1,dandelion
1145,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000460.png,1,dandelion
1146,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000461.png,1,dandelion
1147,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000462.png,1,dandelion
1148,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000463.png,1,dandelion
1149,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000464.png,1,dandelion
1150,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000465.png,1,dandelion
1151,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000466.png,1,dandelion
1152,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000467.png,1,dandelion
1153,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000468.png,1,dandelion
1154,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000469.png,1,dandelion
1155,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000470.png,1,dandelion
1156,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000471.png,1,dandelion
1157,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000472.png,1,dandelion
1158,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000475.png,1,dandelion
1159,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000477.png,1,dandelion
1160,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000478.png,1,dandelion
1161,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000479.png,1,dandelion
1162,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000480.png,1,dandelion
1163,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000481.png,1,dandelion
1164,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000482.png,1,dandelion
1165,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000483.png,1,dandelion
1166,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000484.png,1,dandelion
1167,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000485.png,1,dandelion
1168,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000486.png,1,dandelion
1169,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000487.png,1,dandelion
1170,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000488.png,1,dandelion
1171,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000489.png,1,dandelion
1172,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000490.png,1,dandelion
1173,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000491.png,1,dandelion
1174,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000492.png,1,dandelion
1175,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000493.png,1,dandelion
1176,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000494.png,1,dandelion
1177,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000495.png,1,dandelion
1178,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000496.png,1,dandelion
1179,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000497.png,1,dandelion
1180,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000498.png,1,dandelion
1181,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000499.png,1,dandelion
1182,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000500.png,1,dandelion
1183,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000501.png,1,dandelion
1184,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000502.png,1,dandelion
1185,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000503.png,1,dandelion
1186,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000504.png,1,dandelion
1187,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000505.png,1,dandelion
1188,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000506.png,1,dandelion
1189,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000507.png,1,dandelion
1190,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000508.png,1,dandelion
1191,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000509.png,1,dandelion
1192,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000510.png,1,dandelion
1193,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000511.png,1,dandelion
1194,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000512.png,1,dandelion
1195,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000513.png,1,dandelion
1196,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000514.png,1,dandelion
1197,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000515.png,1,dandelion
1198,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000516.png,1,dandelion
1199,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000517.png,1,dandelion
1200,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000519.png,1,dandelion
1201,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000520.png,1,dandelion
1202,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000521.png,1,dandelion
1203,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000522.png,1,dandelion
1204,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000523.png,1,dandelion
1205,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000524.png,1,dandelion
1206,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000525.png,1,dandelion
1207,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000526.png,1,dandelion
1208,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000527.png,1,dandelion
1209,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000528.png,1,dandelion
1210,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000529.png,1,dandelion
1211,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000530.png,1,dandelion
1212,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000531.png,1,dandelion
1213,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000532.png,1,dandelion
1214,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000533.png,1,dandelion
1215,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000534.png,1,dandelion
1216,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000535.png,1,dandelion
1217,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000536.png,1,dandelion
1218,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000537.png,1,dandelion
1219,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000538.png,1,dandelion
1220,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000539.png,1,dandelion
1221,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000540.png,1,dandelion
1222,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000542.png,1,dandelion
1223,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000543.png,1,dandelion
1224,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000545.png,1,dandelion
1225,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000546.png,1,dandelion
1226,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000547.png,1,dandelion
1227,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000548.png,1,dandelion
1228,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000549.png,1,dandelion
1229,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000550.png,1,dandelion
1230,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000551.png,1,dandelion
1231,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000552.png,1,dandelion
1232,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000553.png,1,dandelion
1233,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000554.png,1,dandelion
1234,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000555.png,1,dandelion
1235,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000556.png,1,dandelion
1236,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000557.png,1,dandelion
1237,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000558.png,1,dandelion
1238,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000560.png,1,dandelion
1239,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000561.png,1,dandelion
1240,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000562.png,1,dandelion
1241,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000563.png,1,dandelion
1242,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000564.png,1,dandelion
1243,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000565.png,1,dandelion
1244,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000566.png,1,dandelion
1245,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000567.png,1,dandelion
1246,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000568.png,1,dandelion
1247,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000569.png,1,dandelion
1248,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000570.png,1,dandelion
1249,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000571.png,1,dandelion
1250,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000572.png,1,dandelion
1251,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000573.png,1,dandelion
1252,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000574.png,1,dandelion
1253,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000575.png,1,dandelion
1254,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000576.png,1,dandelion
1255,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000577.png,1,dandelion
1256,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000578.png,1,dandelion
1257,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000579.png,1,dandelion
1258,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000580.png,1,dandelion
1259,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000581.png,1,dandelion
1260,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000582.png,1,dandelion
1261,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000583.png,1,dandelion
1262,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000584.png,1,dandelion
1263,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000586.png,1,dandelion
1264,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000587.png,1,dandelion
1265,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000588.png,1,dandelion
1266,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000589.png,1,dandelion
1267,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000590.png,1,dandelion
1268,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000591.png,1,dandelion
1269,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000592.png,1,dandelion
1270,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000593.png,1,dandelion
1271,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000594.png,1,dandelion
1272,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000595.png,1,dandelion
1273,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000596.png,1,dandelion
1274,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000597.png,1,dandelion
1275,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000598.png,1,dandelion
1276,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000599.png,1,dandelion
1277,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000600.png,1,dandelion
1278,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000601.png,1,dandelion
1279,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000602.png,1,dandelion
1280,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000603.png,1,dandelion
1281,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000604.png,1,dandelion
1282,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000605.png,1,dandelion
1283,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000606.png,1,dandelion
1284,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000607.png,1,dandelion
1285,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000608.png,1,dandelion
1286,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000609.png,1,dandelion
1287,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000610.png,1,dandelion
1288,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000611.png,1,dandelion
1289,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000612.png,1,dandelion
1290,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000613.png,1,dandelion
1291,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000614.png,1,dandelion
1292,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000615.png,1,dandelion
1293,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000617.png,1,dandelion
1294,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000618.png,1,dandelion
1295,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000619.png,1,dandelion
1296,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000620.png,1,dandelion
1297,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000621.png,1,dandelion
1298,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000622.png,1,dandelion
1299,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000623.png,1,dandelion
1300,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000624.png,1,dandelion
1301,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000625.png,1,dandelion
1302,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000627.png,1,dandelion
1303,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000628.png,1,dandelion
1304,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000629.png,1,dandelion
1305,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000630.png,1,dandelion
1306,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000631.png,1,dandelion
1307,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000632.png,1,dandelion
1308,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000633.png,1,dandelion
1309,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000634.png,1,dandelion
1310,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000635.png,1,dandelion
1311,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000636.png,1,dandelion
1312,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000637.png,1,dandelion
1313,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000638.png,1,dandelion
1314,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000639.png,1,dandelion
1315,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000640.png,1,dandelion
1316,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000642.png,1,dandelion
1317,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000643.png,1,dandelion
1318,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000644.png,1,dandelion
1319,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000645.png,1,dandelion
1320,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000646.png,1,dandelion
1321,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000647.png,1,dandelion
1322,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000648.png,1,dandelion
1323,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000649.png,1,dandelion
1324,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000650.png,1,dandelion
1325,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000651.png,1,dandelion
1326,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000652.png,1,dandelion
1327,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000653.png,1,dandelion
1328,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000654.png,1,dandelion
1329,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000655.png,1,dandelion
1330,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000656.png,1,dandelion
1331,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000657.png,1,dandelion
1332,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000658.png,1,dandelion
1333,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000659.png,1,dandelion
1334,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000660.png,1,dandelion
1335,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000661.png,1,dandelion
1336,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000662.png,1,dandelion
1337,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000663.png,1,dandelion
1338,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000664.png,1,dandelion
1339,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000665.png,1,dandelion
1340,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000666.png,1,dandelion
1341,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000667.png,1,dandelion
1342,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000668.png,1,dandelion
1343,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000669.png,1,dandelion
1344,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000670.png,1,dandelion
1345,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000671.png,1,dandelion
1346,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000672.png,1,dandelion
1347,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000673.png,1,dandelion
1348,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000674.png,1,dandelion
1349,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000675.png,1,dandelion
1350,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000676.png,1,dandelion
1351,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000677.png,1,dandelion
1352,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000678.png,1,dandelion
1353,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000679.png,1,dandelion
1354,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000680.png,1,dandelion
1355,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000681.png,1,dandelion
1356,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000682.png,1,dandelion
1357,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000684.png,1,dandelion
1358,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000685.png,1,dandelion
1359,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000686.png,1,dandelion
1360,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000687.png,1,dandelion
1361,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000688.png,1,dandelion
1362,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000689.png,1,dandelion
1363,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000690.png,1,dandelion
1364,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000691.png,1,dandelion
1365,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000692.png,1,dandelion
1366,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000693.png,1,dandelion
1367,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000694.png,1,dandelion
1368,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000695.png,1,dandelion
1369,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000697.png,1,dandelion
1370,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000698.png,1,dandelion
1371,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000699.png,1,dandelion
1372,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000700.png,1,dandelion
1373,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000701.png,1,dandelion
1374,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000702.png,1,dandelion
1375,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000703.png,1,dandelion
1376,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000704.png,1,dandelion
1377,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000705.png,1,dandelion
1378,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000706.png,1,dandelion
1379,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000707.png,1,dandelion
1380,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000709.png,1,dandelion
1381,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000710.png,1,dandelion
1382,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000711.png,1,dandelion
1383,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000712.png,1,dandelion
1384,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000713.png,1,dandelion
1385,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000714.png,1,dandelion
1386,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000715.png,1,dandelion
1387,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000716.png,1,dandelion
1388,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000717.png,1,dandelion
1389,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000719.png,1,dandelion
1390,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000720.png,1,dandelion
1391,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000721.png,1,dandelion
1392,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000722.png,1,dandelion
1393,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000723.png,1,dandelion
1394,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000724.png,1,dandelion
1395,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000725.png,1,dandelion
1396,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000726.png,1,dandelion
1397,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000727.png,1,dandelion
1398,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000728.png,1,dandelion
1399,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000729.png,1,dandelion
1400,C:\Users\91800\Desktop\project1\flowers\dandelion\dandelion_000730.png,1,dandelion
